Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
37,0.6166666666666667,0.0038751964,0.0,5224.7318914138095,238.11859250305577,1895.1178478786755,2961.702792882327,0.027200295261307256,0.09461126666333049,5.728714788228517,-518.7993,55.774273,46.201073,33.483154,25.198748,17.098663,11.91658,6.4984875,4.885677,4.1255875,4.5628023,3.0975258,0.8645501
38,0.6333333333333333,0.0038387307,0.0,5115.912610346185,235.47096623629662,1677.2926293845192,2684.0308622771195,0.027200295261307256,0.09461126666333049,5.728714788228517,-521.6568,53.31122,45.87284,37.03709,30.084179,21.69986,13.257591,4.926894,-0.29865238,-3.3486977,-3.8895087,-3.1505404,-2.0783713
39,0.65,0.0037585772,0.0,5466.972100291869,241.53603738721864,1608.3092472345313,2754.3989632796497,0.027200295261307256,0.09461126666333049,5.728714788228517,-523.54,50.90182,43.294144,33.57123,24.786924,16.20818,10.00918,4.5280757,-0.3498129,-4.8361626,-6.530387,-5.781562,-3.628468
40,0.6666666666666666,0.0037015665,0.0,5159.705124040123,241.79307593506718,1727.7042038236327,2879.545522593393,0.027200295261307256,0.09461126666333049,5.728714788228517,-521.3317,54.533752,46.032284,34.98237,23.912256,14.453592,7.5461254,3.4684224,1.6389534,0.94519234,0.4678709,-0.26872748,-1.5228758
41,0.6833333333333333,0.0038166288,0.0,5143.134900880446,236.45060337427154,1795.6258267471935,2904.9361252695044,0.027200295261307256,0.09461126666333049,5.728714788228517,-521.9431,53.370438,44.73443,33.624954,23.229042,14.762665,9.182922,5.4562473,2.878078,0.8467289,-0.4488564,-1.5918936,-2.827403
42,0.7,0.0038218014,0.0,5043.079235312671,243.49737663094677,1787.8241568523679,2777.2000189875016,0.027200295261307256,0.09461126666333049,5.728714788228517,-520.8889,53.870384,43.476692,31.477716,21.53622,13.591658,8.062311,4.374531,2.4485202,0.98959625,-0.46074784,-2.1575477,-3.3041282
43,0.7166666666666667,0.0039326344,0.0,4877.516203262424,243.3880437375989,1997.4822890862245,2964.1977681828325,0.027200295261307256,0.09461126666333049,5.728714788228517,-516.43945,59.176327,46.259552,31.748775,20.436337,12.740021,8.767477,7.8406296,8.882284,8.914021,6.4575024,2.4035308,-0.9025498
44,0.7333333333333333,0.0036278963,0.0,4610.1563061202505,233.49501818707986,1984.5606806646167,2984.551472557618,0.027200295261307256,0.09461126666333049,5.728714788228517,-520.38245,54.712097,44.515274,32.9943,23.74102,16.340927,10.607248,6.6333036,5.171207,4.700308,3.4510255,0.81497717,-1.792346
45,0.75,0.0028098945,0.0,4464.57585638104,215.47940934778498,1874.7782902684523,2850.587933089182,0.027200295261307256,0.09461126666333049,5.728714788228517,-531.08417,41.837296,36.134605,28.681377,21.451824,15.699276,11.590433,8.491802,5.624654,2.623478,-0.32442367,-2.7520285,-4.3253894
46,0.7666666666666667,0.0017514566,0.0,5606.78735576479,156.72371473364052,1865.2898215355274,2950.626424368686,0.027200295261307256,0.09461126666333049,5.728714788228517,-538.1029,32.702194,29.103954,24.324308,19.359922,14.72102,10.542946,6.95697,4.240587,2.590249,1.8195317,1.3736596,0.69828093
47,0.7833333333333333,0.0011421049,0.0,6197.165252806552,778.8093596599743,2075.4569150555753,3142.851534894616,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.43567,33.488335,29.745775,25.29406,20.954899,16.613346,12.204113,8.318913,5.586948,3.8620648,2.4716694,1.1327256,0.16392902
48,0.8,0.0009681833,0.0,6274.489989291011,1560.1823370936854,2468.0413109739147,3226.190654929526,0.027200295261307256,0.09461126666333049,5.728714788228517,-534.72565,36.777596,31.440153,24.75488,18.584236,13.808347,10.27983,7.455121,5.021476,3.0230665,1.5659019,0.5448927,-0.31053916
49,0.8166666666666667,0.0009299774,0.0,6313.964253795806,849.7988419141568,2125.1607577127015,2709.06087072358,0.027200295261307256,0.09461126666333049,5.728714788228517,-535.8588,35.351547,30.436543,24.191904,18.348576,13.906664,10.9884815,9.154772,7.8394794,6.6696787,5.5568895,4.538191,3.5331898
50,0.8333333333333334,0.0008458216,0.0,5763.40970443768,388.941560151904,1568.8087641753007,2729.715074926256,0.027200295261307256,0.09461126666333049,5.728714788228517,-534.01117,37.969963,32.96134,26.357937,19.937263,14.970766,11.807942,9.9544525,8.534127,6.837729,4.661269,2.299913,0.27341375
51,0.85,0.00069341843,0.0,6731.24698851199,871.0454396137175,1812.533035590627,2876.2367283926333,0.027200295261307256,0.09461126666333049,5.728714788228517,-543.01044,25.293592,20.762617,15.672104,11.943897,10.150271,9.497162,8.769024,7.373721,5.675029,4.483142,4.255868,4.7012625
52,0.8666666666666667,0.0005938758,0.0,7284.288859033295,1016.9549535785378,2025.3952140158706,3119.890061187846,0.027200295261307256,0.09461126666333049,5.728714788228517,-543.89935,24.415209,20.748447,16.422356,12.948217,10.975382,10.136192,9.530904,8.417595,6.637537,4.584545,2.8399796,1.7478514
53,0.8833333333333333,0.00061594456,0.0,6717.7444399102205,888.5730208476408,1861.962749356759,3086.852017244259,0.027200295261307256,0.09461126666333049,5.728714788228517,-534.3295,36.688564,29.86153,21.89058,15.521454,11.740635,9.693691,7.873494,5.469262,2.8389816,0.94553655,0.43271807,1.1405039
54,0.9,0.0006272567,0.0,7646.0271012934045,853.2498968129657,1839.4122013159774,3221.3216613873756,0.027200295261307256,0.09461126666333049,5.728714788228517,-536.8043,32.87855,25.321201,16.66464,10.085362,6.727052,5.598981,4.9313936,3.6994605,2.1277983,1.0367745,0.8704898,1.3270524
55,0.9166666666666666,0.0005611129,0.0,7824.804975987025,1040.0894065439022,2150.878275526107,3339.452009905552,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.03656,26.547417,21.710453,16.155949,11.628406,8.608746,6.744858,5.674731,5.300687,5.5375605,6.111043,6.609828,6.56989
56,0.9333333333333333,0.00055393734,0.0,7390.688490219283,1518.2014554792404,2504.197224629241,3573.527983292161,0.027200295261307256,0.09461126666333049,5.728714788228517,-542.4922,26.037498,21.667316,17.019596,13.817776,12.241343,11.277811,9.6688175,6.6912823,2.6194258,-1.2501861,-3.3259106,-2.9577699
57,0.95,0.0005090491,0.0,7844.131816013922,1410.9131079246702,2429.0356025138317,3612.1651803126742,0.027200295261307256,0.09461126666333049,5.728714788228517,-543.6646,23.771233,18.310316,13.356163,10.834412,9.886201,8.73943,6.8934793,5.1159735,3.9178376,2.8812563,1.553725,0.3331513
58,0.9666666666666667,0.0005327721,0.0,6911.300599180593,870.0730796703821,1980.5580173333146,3005.53467479095,0.027200295261307256,0.09461126666333049,5.728714788228517,-536.802,32.874886,25.560913,17.653309,11.831867,8.335848,5.993702,3.9244356,2.0447452,0.5325759,-0.48910546,-0.76618075,-0.054707177
59,0.9833333333333333,0.00064753834,0.0,6563.2028508765225,1052.131943307177,2241.6334657850907,3068.7062039574234,0.027200295261307256,0.09461126666333049,5.728714788228517,-533.7402,36.815804,28.220509,18.308361,10.84005,7.4662476,7.3269787,8.23238,8.324369,7.03382,4.935133,2.9646807,1.7304232
60,1.0,0.0006915732,0.0,6363.851041510433,954.8122899733353,2184.5042745894634,3052.5122251108637,0.027200295261307256,0.09461126666333049,5.728714788228517,-538.0498,31.77171,25.833591,19.00702,13.870214,11.44319,10.908236,10.563314,9.201075,6.88401,4.635869,3.4234815,3.2984548
61,1.0166666666666666,0.00065538444,0.0,6857.3830030546305,546.5909321375382,1881.060281544152,2531.637764119167,0.027200295261307256,0.09461126666333049,5.728714788228517,-537.4626,33.182503,28.611547,22.861362,17.199852,12.196968,8.214874,5.621857,4.3235865,3.51728,2.370104,0.88299775,-0.23112881
62,1.0333333333333334,0.000575362,0.0,7256.1940278771035,858.3267482767329,2196.583546579889,2771.95417363628,0.027200295261307256,0.09461126666333049,5.728714788228517,-536.67487,33.597984,27.459373,20.402641,14.502205,10.233957,7.1395187,4.7282076,2.6928518,0.8788148,-0.5155293,-0.9714575,-0.31321353
63,1.05,0.0005473737,0.0,7220.543023230226,1125.7973060582458,2123.411797895062,3346.4096624698404,0.027200295261307256,0.09461126666333049,5.728714788228517,-539.80963,29.011772,22.462572,15.096256,9.727087,7.2656474,6.650792,6.1495485,4.8171177,2.970919,1.5195258,0.9626293,1.0132554
64,1.0666666666666667,0.0005065046,0.0,7050.996367172687,1180.9329913750862,1813.291495651293,3046.0006622102683,0.027200295261307256,0.09461126666333049,5.728714788228517,-536.4342,33.201042,25.11685,15.845055,8.93085,5.858684,5.695921,6.2901707,5.9253526,4.2304206,1.9303094,-0.03890425,-1.2113291
65,1.0833333333333333,0.0004878522,0.0,8391.802784663247,1218.3689110941482,1793.6485426381655,2842.1614780398363,0.027200295261307256,0.09461126666333049,5.728714788228517,-546.8144,20.656563,17.862782,14.376149,11.129377,8.482018,6.249303,4.1154304,2.029568,0.2843734,-0.7203444,-0.80468106,-0.18276569
