Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
0,0.0,2.296917e-06,0.0,8536.903225271393,0.0,0.0,0.0,0.016091630377224445,0.06403854314183756,17.354868380743728,-519.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.016666666666666666,0.00019647715,0.0,4541.936791665485,0.0,0.0,0.0,0.016091630377224445,0.06403854314183756,17.354868380743728,-519.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.03333333333333333,0.00047501028,0.0,3163.584197886059,870.0542782875024,2338.5860301891685,3869.3268588699607,0.016091630377224445,0.06403854314183756,17.354868380743728,-509.53293,13.191586,11.983444,10.251631,8.330281,6.540059,5.1005034,4.0790825,3.392058,2.8541672,2.2586243,1.458241,0.42049783
3,0.05,0.00066444837,0.0,3199.081132803109,881.0950238605288,2204.0415401848713,3927.155632989043,0.016091630377224445,0.06403854314183756,17.354868380743728,-502.78653,20.231096,16.259937,13.828047,8.770367,4.118826,4.423418,4.7795715,3.3990045,4.707316,5.624802,2.2368293,-0.43172985
4,0.06666666666666667,0.0008300627,0.0,3125.117192514414,948.70593704305,2195.816670959553,3979.8587464368816,0.016091630377224445,0.06403854314183756,17.354868380743728,-501.41016,21.959045,18.691751,18.363163,14.530463,9.877905,10.450859,10.246832,6.4094276,5.764486,6.3688784,2.510138,-0.2086179
5,0.08333333333333333,0.0010211744,0.0,2755.7766438358553,783.2305909532062,2179.472770891395,3918.0745830927967,0.016091630377224445,0.06403854314183756,17.354868380743728,-499.22278,26.686808,23.12947,18.880566,14.448914,10.850829,9.108847,8.490431,7.8038774,6.989501,5.8164797,3.610476,0.94228977
6,0.1,0.0010095901,0.0,2884.297633761278,480.49026774237285,2073.0489645482426,3599.521591718701,0.016091630377224445,0.06403854314183756,17.354868380743728,-496.89355,29.795826,25.779625,20.796806,15.28342,10.512359,7.737764,6.2223716,5.0254645,4.301297,3.5027065,1.7974813,-0.08151311
7,0.11666666666666667,0.0010129985,0.0,3144.052846034322,395.74687411859134,2100.256360933714,3603.4696671541005,0.016091630377224445,0.06403854314183756,17.354868380743728,-497.82034,28.071362,23.948893,19.413929,13.466093,8.106606,5.5776615,4.0124307,2.7865052,3.3790011,4.176903,3.7100005,3.7600877
8,0.13333333333333333,0.0009421369,0.0,3179.368001457726,385.1317092313836,2035.1365803065726,3564.7271635673123,0.016091630377224445,0.06403854314183756,17.354868380743728,-497.6133,26.99601,22.631762,20.85955,15.518241,8.783283,7.6749268,7.4788218,3.981307,3.5105247,5.8221817,3.8869557,1.2580242
9,0.15,0.001119808,0.0,3059.1487762793786,1156.0106056137727,2714.23932960413,3689.070009841166,0.016091630377224445,0.06403854314183756,17.354868380743728,-499.62082,26.875515,24.69858,21.45881,17.639816,13.751189,10.221598,7.323864,5.1476164,3.6192572,2.5559173,1.7331476,0.9470402
10,0.16666666666666666,0.0011491183,0.0,3152.652245979367,1712.145578997784,3327.9798725842256,4506.046377619432,0.016091630377224445,0.06403854314183756,17.354868380743728,-498.43182,28.178593,25.94365,23.535164,20.264698,16.8449,14.487461,12.157423,9.111088,6.4787865,4.1960793,1.3994561,-0.83023864
11,0.18333333333333332,0.00085314125,0.0,3967.526557288301,1011.5209050396624,2412.6206701205024,3960.478219263545,0.016091630377224445,0.06403854314183756,17.354868380743728,-503.85648,19.437893,17.258808,17.20602,14.254052,10.10708,9.510021,8.419633,4.5893617,3.2315722,3.3481905,0.278299,-2.178166
12,0.2,0.0008264278,0.0,3810.276869217237,768.2449654792094,2157.973406833565,3440.494417767968,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.20474,24.82083,22.54316,21.789547,18.456093,13.933974,12.206047,9.976824,5.3176174,2.6578314,1.4665852,-2.02847,-4.591613
13,0.21666666666666667,0.0009304426,0.0,4197.042599726278,881.6895545097184,2230.9382090768636,3320.2876255715273,0.016091630377224445,0.06403854314183756,17.354868380743728,-504.06442,19.278522,16.932217,16.1399,12.995092,9.447381,8.899462,7.5354567,4.333844,3.3975935,3.1083992,0.7201661,-0.41544777
14,0.23333333333333334,0.001021197,0.0,3627.5601627733467,1218.315731437857,2400.9929963755285,3925.1440912891167,0.016091630377224445,0.06403854314183756,17.354868380743728,-502.1467,22.275875,18.75639,15.358128,12.029465,9.986628,9.661446,8.760897,6.705414,4.777562,2.4831648,-0.23740602,-1.8791399
15,0.25,0.00096130604,0.0,3187.2715571671874,1218.3644504296162,2245.4330255265772,3844.607980915109,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.77893,23.390884,18.11448,13.705734,10.966543,10.246027,11.130096,10.8872175,8.485191,6.2431,4.917695,3.1132827,1.1833389
16,0.26666666666666666,0.0008305624,0.0,3375.494518704516,1222.1239552319873,2319.9851254005,3930.400317545012,0.016091630377224445,0.06403854314183756,17.354868380743728,-501.94476,21.876158,17.076296,12.863527,9.339905,7.6469193,7.9164753,6.894125,3.8246207,1.2216599,-0.8021953,-2.7564154,-3.1990843
17,0.2833333333333333,0.00074702635,0.0,3124.229986196887,1136.2967998892814,2287.952035307065,3884.625671411055,0.016091630377224445,0.06403854314183756,17.354868380743728,-497.13525,28.572094,22.164097,14.840117,9.071831,5.815477,4.347128,3.0695465,1.0982488,-1.1113641,-2.7479305,-3.5192444,-3.5970924
18,0.3,0.0007428468,0.0,2905.8257738026514,1076.6179304281118,2234.495896674702,3935.1091797182876,0.016091630377224445,0.06403854314183756,17.354868380743728,-498.183,27.865204,23.41669,18.183231,13.529198,10.162138,7.873271,5.715584,3.339668,1.2703571,-0.2249799,-1.2706943,-1.8902881
19,0.31666666666666665,0.0008180801,0.0,2907.651392563002,1096.1643818796358,2240.368585922688,4098.385962858535,0.016091630377224445,0.06403854314183756,17.354868380743728,-499.28687,26.453484,22.145607,16.807487,12.041245,8.620812,6.3337564,4.475667,2.5312734,0.5242203,-1.136195,-2.0700665,-2.2228708
20,0.3333333333333333,0.0008165063,0.0,2802.424602335243,1301.8442894570342,2093.045537624077,4050.9919053574927,0.016091630377224445,0.06403854314183756,17.354868380743728,-499.45554,25.929295,21.957542,18.315804,15.180568,12.680714,10.673936,7.443072,2.891705,-0.37086388,-1.2956741,-1.0654656,-0.1694443
21,0.35,0.0008913635,0.0,2914.9375361952216,1368.811122502623,2140.4110470821456,4067.3555747972555,0.016091630377224445,0.06403854314183756,17.354868380743728,-498.67,25.481373,18.643507,13.72464,11.722258,11.894935,12.709414,11.161612,7.157351,4.17233,2.9212105,1.3623261,-0.05434059
22,0.36666666666666664,0.00091126125,0.0,2920.968959065096,1304.2273188195973,2255.838117510558,4112.877047364159,0.016091630377224445,0.06403854314183756,17.354868380743728,-494.5858,29.375595,22.595036,19.971746,14.216135,9.457921,10.904831,9.212512,3.7595387,3.6306717,4.5106373,1.4163091,0.65934724
23,0.38333333333333336,0.0008234171,0.0,2677.7190830795685,1189.4776242919954,2316.34892245076,4064.3282869370146,0.016091630377224445,0.06403854314183756,17.354868380743728,-495.20728,30.394667,23.90532,18.4063,13.226404,10.215748,10.952633,10.772949,7.2298236,3.903152,1.5708835,-0.87896514,-0.77240837
24,0.4,0.0007307168,0.0,3165.9701491488886,1192.7531908990206,2351.5698497560547,4143.634318601718,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.63315,22.716602,18.556286,16.94471,12.0767765,7.2068143,7.3526077,6.087599,1.8666749,1.2139223,1.684913,-0.50365525,-0.1660378
25,0.4166666666666667,0.0006796164,0.0,3140.093935197361,1192.6628818779789,2376.2009028595635,4196.903439577187,0.016091630377224445,0.06403854314183756,17.354868380743728,-502.90637,21.207188,18.5298,16.475792,12.942087,9.629152,8.743369,7.561876,5.463502,5.0301113,4.8629303,3.3243246,2.837445
26,0.43333333333333335,0.00076215167,0.0,2907.6041993399244,1191.7354811356026,2388.287218989064,4051.537362227648,0.016091630377224445,0.06403854314183756,17.354868380743728,-503.604,21.328724,19.789368,17.884554,15.568084,13.2101555,11.132747,8.883196,6.3884816,4.224779,2.434307,0.9015513,-0.011429012
27,0.45,0.00078299094,0.0,2990.4561016550874,1275.43822521537,2341.1855886497065,3871.4563562888725,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.70642,23.05777,18.051975,14.854877,12.575245,12.605784,14.108477,11.683981,6.017159,1.7014803,-1.4269477,-2.6378372,-0.012126431
28,0.4666666666666667,0.0007515342,0.0,2904.9206701941507,1278.6327396535087,2312.2239798891455,3926.464240019115,0.016091630377224445,0.06403854314183756,17.354868380743728,-502.59125,21.203955,16.98802,13.837562,12.046816,11.803919,12.128598,10.153938,5.936789,2.169146,-0.47967517,-1.9436203,-1.4377233
29,0.48333333333333334,0.0007502943,0.0,2748.078996097639,1259.6533689985577,2326.437499498111,4019.516591469033,0.016091630377224445,0.06403854314183756,17.354868380743728,-499.10477,25.460022,19.429024,14.040846,10.462626,9.52039,10.627982,10.324738,7.345889,4.2672524,2.3189769,1.0037658,0.7611245
30,0.5,0.0007637764,0.0,2968.93413025504,1215.91583310229,2192.849813118855,3736.6260800225605,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.60068,21.797674,14.614849,11.009045,9.465929,10.769091,14.811657,14.09211,7.206378,2.1812797,0.8639331,0.2806576,1.9512253
31,0.5166666666666667,0.0007745373,0.0,2719.5489557815117,1150.049435173036,2200.0489153676403,3740.147240422659,0.016091630377224445,0.06403854314183756,17.354868380743728,-497.1336,27.57683,20.680367,14.604479,9.075438,5.6742506,5.689678,5.316313,2.7572203,0.50256824,-1.8557614,-5.0587406,-5.905708
32,0.5333333333333333,0.0007194641,0.0,2889.5015070668505,1150.2376128780684,2242.462886772372,3945.1834421550375,0.016091630377224445,0.06403854314183756,17.354868380743728,-502.57053,21.707237,18.464512,15.529595,12.059402,9.015058,7.865347,6.82872,4.785521,3.0758688,1.1193789,-1.9856169,-3.8731477
33,0.55,0.00057317124,0.0,3117.183967377268,1196.3583508080055,2291.5665717922607,3953.8434789134717,0.016091630377224445,0.06403854314183756,17.354868380743728,-504.94217,18.399685,14.535244,10.818306,8.145411,6.0720134,4.5335054,4.046454,4.2218494,3.557043,1.3762381,-1.0246978,-2.0085688
34,0.5666666666666667,0.0005314103,0.0,3123.0906518788206,903.0374141936857,1988.286245354287,3133.6252963134148,0.016091630377224445,0.06403854314183756,17.354868380743728,-504.6195,19.315796,16.43272,13.507467,11.119955,8.845068,6.5228357,4.6090765,3.241684,1.8693522,0.22326827,-1.0338814,-1.260981
35,0.5833333333333334,0.0005423861,0.0,3087.7184223683334,699.463555997537,1870.436088539869,2795.0576643281966,0.016091630377224445,0.06403854314183756,17.354868380743728,-504.06363,19.447647,16.260822,13.931608,10.909851,7.571376,5.5857787,3.5922194,0.96645224,-0.59595025,-1.9432908,-4.2924676,-5.167185
36,0.6,0.00057728315,0.0,2846.463179053359,1160.2359948824387,2265.9658511983757,3762.636926750922,0.016091630377224445,0.06403854314183756,17.354868380743728,-503.72052,20.682,18.05003,15.366135,12.929937,10.233784,7.497527,5.749979,5.280275,5.0576262,4.196502,3.1950898,2.983009
37,0.6166666666666667,0.00074548554,0.0,2760.7480261274495,1268.5166610886217,2316.1587650415563,4230.091783257512,0.016091630377224445,0.06403854314183756,17.354868380743728,-500.75433,23.494179,18.262901,14.056818,11.679998,10.0689125,8.281527,5.7906303,3.093476,1.2696917,0.27984348,-0.33458215,-0.12186609
38,0.6333333333333333,0.00086702075,0.0,2436.480922417647,1033.8605806825994,1938.5295374233942,3436.2905052705937,0.016091630377224445,0.06403854314183756,17.354868380743728,-495.92612,30.33818,24.311867,17.910568,13.06063,9.697626,7.113549,5.0624933,3.4474907,1.8662765,0.10022777,-1.3653157,-1.8796308
39,0.65,0.0010528342,0.0,2294.747211408854,654.7585840212502,1419.368546455512,2285.0635982743543,0.016091630377224445,0.06403854314183756,17.354868380743728,-495.9183,30.743168,25.350246,19.032341,13.9074135,10.771638,9.121517,7.966325,6.589358,4.7850533,2.7268848,0.8044841,-0.49821454
