Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
10,0.16666666666666666,0.00019831909,0.0,4538.420164983827,1022.2102777715819,1611.5812088620478,3168.434897944207,0.02715632143098531,0.1434392444673737,7.866624017999895,-520.94366,5.6189837,5.4895954,5.2781677,4.990862,4.63595,4.2235003,3.7649722,3.272795,2.75984,2.2390327,1.7227933,1.2226433
11,0.18333333333333332,0.0001930459,0.0,4399.019066639003,463.7309524155446,1450.2685693276399,2603.5593317663224,0.02715632143098531,0.1434392444673737,7.866624017999895,-521.0795,5.398341,5.1854153,4.841071,4.380501,3.8238292,3.1949968,2.520525,1.8281099,1.1451449,0.49744308,-0.09213978,-0.6047184
12,0.2,0.00018247316,0.0,4386.310360142283,535.3668508437129,1545.1811360523293,2747.4969683577883,0.02715632143098531,0.1434392444673737,7.866624017999895,-521.7439,4.433838,4.1497884,3.698701,3.1120262,2.4299598,1.697968,0.963071,0.269996,-0.3423522,-0.8435768,-1.2138786,-1.4449122
13,0.21666666666666667,0.00021307846,0.0,4276.967668258299,508.4863619158633,1493.037852716072,2973.9366684900087,0.02715632143098531,0.1434392444673737,7.866624017999895,-521.02637,5.411173,5.015569,4.381525,3.54531,2.5544488,1.4647381,0.3367573,-0.7678704,-1.7902775,-2.6778622,-3.387412,-3.8875203
14,0.23333333333333334,0.00025331127,0.0,3867.0503005051914,552.3306704512648,1260.7100701008865,2601.524520662568,0.02715632143098531,0.1434392444673737,7.866624017999895,-518.9205,8.3869,7.9849443,7.3431444,6.5012097,5.5099106,4.4269595,3.312294,2.2234468,1.2113088,0.3166745,-0.4320963,-1.0202274
15,0.25,0.0002638092,0.0,4039.3147882117332,508.78732662819834,1370.7075501832867,2792.134222961196,0.02715632143098531,0.1434392444673737,7.866624017999895,-518.29504,9.231762,8.715769,7.899717,6.8452206,5.630293,4.342245,3.069693,1.894751,0.88596237,0.09283203,-0.45773187,-0.7626058
16,0.26666666666666666,0.00030586595,0.0,4001.441961109737,924.8392741959058,2103.3583465997835,3417.1453879015326,0.02715632143098531,0.1434392444673737,7.866624017999895,-517.51483,10.249132,9.52372,8.498612,7.379017,6.341325,5.479335,4.7876945,4.1858735,3.5691109,2.8624825,2.0557473,1.2068417
17,0.2833333333333333,0.00032353718,0.0,3786.959062377239,897.2436002620155,1913.0434544670986,3164.2225896226046,0.02715632143098531,0.1434392444673737,7.866624017999895,-517.1254,10.395027,8.64569,6.457142,4.5730553,3.511478,3.355144,3.7537258,4.1297464,3.9821105,3.1372108,1.8269451,0.56132865
18,0.3,0.00030133917,0.0,3912.105772442641,860.9750940188213,1701.0739219034558,3486.7582448544604,0.02715632143098531,0.1434392444673737,7.866624017999895,-517.1457,10.82239,10.222683,9.3246,8.244779,7.0917215,5.940727,4.8278117,3.7623396,2.7491667,1.8072284,0.97383904,0.29272357
19,0.31666666666666665,0.0003244617,0.0,4280.136919360231,632.5561747214732,1682.7007122552338,3365.220906191499,0.02715632143098531,0.1434392444673737,7.866624017999895,-516.4418,11.684687,10.724138,9.337527,7.7596016,6.186405,4.7183304,3.3529608,2.027507,0.6864377,-0.6605766,-1.9199414,-2.9430828
20,0.3333333333333333,0.00029797343,0.0,4549.651912118932,1004.0292989223663,1997.833501565356,3500.6961525840347,0.02715632143098531,0.1434392444673737,7.866624017999895,-518.3945,9.146454,8.789144,8.2135315,7.4481797,6.530549,5.5047083,4.4186516,3.3214042,2.260201,1.2777245,0.40986615,-0.31614667
