Frame,Time_Seconds,Volumen_RMS,Pitch_F0,Centroide_Espectral,Formante_F1,Formante_F2,Formante_F3,Jitter_Global,Shimmer_Global,HNR_Global,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
35,0.5833333333333334,0.0003396868,0.0,11007.428966288677,1009.3364395370779,1740.0737723144198,3005.7937617254265,0.01857034474584411,0.0727455930723943,13.751228996802553,-528.52905,2.747507,3.0518699,2.6964977,2.940064,2.595461,2.7582278,2.4463556,2.5128965,2.2521117,2.2127895,2.0166118,1.8683878
36,0.6,0.00035111437,0.0,10838.678846290883,1085.14505771272,1673.7447183281097,2860.7308467785815,0.01857034474584411,0.0727455930723943,13.751228996802553,-528.2251,3.501781,3.4504378,3.3696616,3.2647781,3.1405988,3.000639,2.847507,2.6840606,2.5144455,2.3442907,2.179685,2.025526
37,0.6166666666666667,0.00036682497,0.0,10616.934485067692,1205.9557879389458,2405.837846974035,3471.481986149275,0.01857034474584411,0.0727455930723943,13.751228996802553,-527.1505,4.765171,4.137452,3.5782323,3.391574,3.5221014,3.6201203,3.3556473,2.7138033,2.020532,1.675756,1.818681,2.2073135
38,0.6333333333333333,0.00040955623,0.0,9912.434887361276,1115.8853220307892,2267.284711005069,3289.811885207241,0.01857034474584411,0.0727455930723943,13.751228996802553,-524.40015,8.648619,7.9241066,7.032112,6.245969,5.6824007,5.258035,4.7804136,4.1094246,3.2793102,2.4978433,2.0216525,1.9888065
39,0.65,0.0004406515,0.0,11119.556511181732,1102.6549276486599,2009.536039913669,2912.6010897999217,0.01857034474584411,0.0727455930723943,13.751228996802553,-525.5842,6.292815,6.4639707,5.0601435,4.963212,3.9172983,3.9657965,3.4429822,3.336454,2.9675465,2.4114733,2.1766877,1.4604535
40,0.6666666666666666,0.00051860255,0.0,11770.466325083127,1335.4031280794347,2024.905614281897,3076.682269407327,0.01857034474584411,0.0727455930723943,13.751228996802553,-525.1676,5.9950905,7.317642,5.200895,5.9132347,3.910365,4.082143,2.5982637,2.3831515,1.7243674,1.272862,1.5496566,0.9435693
41,0.6833333333333333,0.00080081174,0.0,13432.985876547258,1468.28560244264,2121.4719791602647,3035.530343475729,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.75635,3.1722155,11.893297,3.0419202,9.767773,2.9246814,6.814522,3.0217118,3.7048407,3.4640083,1.0406884,4.2070293,-0.81743085
42,0.7,0.0011007059,0.0,14628.310951251342,1168.4105556907568,2204.071963927066,3218.125605319854,0.01857034474584411,0.0727455930723943,13.751228996802553,-520.91785,-3.8693824,12.935467,-2.709873,10.376213,-0.6042924,6.7088513,2.0556095,2.6672382,4.7668104,-0.99761766,7.0062456,-3.6935768
43,0.7166666666666667,0.0012128474,0.0,14883.86276964874,1059.5209001405065,2170.476645854579,2994.528470401525,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.31213,-5.571699,12.213366,-4.52404,9.201773,-2.644782,4.8747363,-0.27224618,0.069983326,2.174594,-4.287327,4.253745,-7.401498
44,0.7333333333333333,0.0011098608,0.0,14416.879045687518,719.3271888446505,1943.418500410813,2821.944009116478,0.01857034474584411,0.0727455930723943,13.751228996802553,-520.8347,-2.4549625,12.928866,-1.8193936,10.034992,-0.61912596,5.9221144,0.99512446,1.4502645,2.786749,-2.5199442,4.447051,-5.3376427
45,0.75,0.0010158835,0.0,14196.445713680178,719.0957984690768,1649.0450103525782,2726.106591243805,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.142,-1.3493207,12.139512,-1.5205963,8.503744,-1.423036,3.7102928,-0.8722552,-1.210892,0.13543421,-5.1032777,1.7386036,-7.014633
46,0.7666666666666667,0.0009574115,0.0,13667.932701529518,899.4093553929226,2040.1832429441952,3270.6988233760835,0.01857034474584411,0.0727455930723943,13.751228996802553,-519.1482,1.8251178,15.228255,2.064621,12.341242,2.9177985,8.610643,4.36009,4.6078806,5.8104715,0.73309004,6.817791,-2.3549743
47,0.7833333333333333,0.0008875997,0.0,13667.150297355038,850.4050045838767,1893.8717735610203,2939.1970977535907,0.01857034474584411,0.0727455930723943,13.751228996802553,-522.86365,-1.4754148,9.792976,-1.5563743,7.2853594,-0.5623431,4.2226963,0.73257774,0.94281423,2.581256,-1.3580592,4.4656773,-3.1017337
48,0.8,0.0008399183,0.0,13474.349323561051,1014.5689151840916,2061.892776840348,3368.8502739197565,0.01857034474584411,0.0727455930723943,13.751228996802553,-524.0535,-1.4964337,8.6829815,-1.0980988,6.674389,-0.28883803,3.9029977,0.877249,0.9815655,2.2034087,-1.5734916,3.3688333,-3.432089
49,0.8166666666666667,0.00086528563,0.0,13333.640002293456,1278.055056415236,2236.9934428940337,3407.392818575211,0.01857034474584411,0.0727455930723943,13.751228996802553,-520.40234,2.1751366,13.394531,1.8945763,10.369567,1.7739172,6.284362,1.8445778,1.9035428,2.3245716,-1.5665491,3.5054173,-3.484192
50,0.8333333333333334,0.0010154397,0.0,13551.995211728645,1035.9186868099555,2279.274182995672,3365.697576842752,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.6262,-0.29975784,10.715496,-0.7956019,7.253127,-0.28736615,5.492638,1.9010277,3.3840466,4.002945,-0.5339174,4.3208,-3.569699
51,0.85,0.0012860218,0.0,13644.981340863413,1016.3006734381016,2104.057862574428,2999.1771441450505,0.01857034474584411,0.0727455930723943,13.751228996802553,-516.59784,-4.126377,14.269548,-0.08153625,8.097035,-0.6249044,6.764543,-2.6503897,0.5502045,2.5656996,-7.933882,5.4957027,-10.008956
52,0.8666666666666667,0.0015440602,0.0,13757.384853285299,1065.4178412913436,2378.315777991618,3146.1855979231013,0.01857034474584411,0.0727455930723943,13.751228996802553,-512.483,-7.920417,16.44814,0.61939675,7.7520003,-1.4977024,9.487615,-2.921236,1.558482,6.9745884,-10.57737,9.954528,-8.77033
53,0.8833333333333333,0.0016809677,0.0,13666.426700541984,621.9080448365893,1838.581714434831,3021.9097310470133,0.01857034474584411,0.0727455930723943,13.751228996802553,-506.81598,-5.3879538,22.837303,2.879304,10.57386,0.1167579,8.572662,-2.0803185,-0.9932083,7.4717894,-11.863849,10.458718,-10.134825
54,0.9,0.0017774584,0.0,13498.701384699183,623.6933463932165,1789.6935819941357,2864.9552486355797,0.01857034474584411,0.0727455930723943,13.751228996802553,-507.4974,-10.312166,19.911484,1.6013229,8.206158,0.18222892,7.7816067,-1.8532071,-4.0391107,8.739981,-12.800615,10.160623,-7.4633346
55,0.9166666666666666,0.0018544993,0.0,13870.24788142219,785.8867979366013,1679.8512521677833,2976.0498907412816,0.01857034474584411,0.0727455930723943,13.751228996802553,-505.77322,-11.75989,21.943626,0.99096286,8.888406,1.138181,8.433796,2.0631323,-1.6331474,11.407583,-10.496873,10.177956,-8.000959
56,0.9333333333333333,0.0020386495,0.0,14130.236087143749,893.7692855698969,1888.820364176792,2987.043903863364,0.01857034474584411,0.0727455930723943,13.751228996802553,-507.60764,-21.678856,18.712208,-4.7430005,4.855698,-2.2546911,4.960498,-0.14109528,-4.118465,12.029039,-12.501094,12.587,-8.082935
57,0.95,0.002045814,0.0,13427.932653308413,795.2026908525902,1842.1143181878404,2913.9163058543563,0.01857034474584411,0.0727455930723943,13.751228996802553,-496.47305,-16.801418,25.100391,4.809574,3.3611965,-0.85378075,4.4360003,-3.2227955,-7.7912445,12.879782,-14.228925,13.787523,-4.385727
58,0.9666666666666667,0.0018670599,0.0,13728.862129045476,936.3517713822063,1775.3082278034078,2806.7861835989943,0.01857034474584411,0.0727455930723943,13.751228996802553,-506.58218,-18.135933,17.598808,-1.6963403,3.0634217,-1.7594051,4.005087,0.030979382,-5.8026457,10.243986,-10.360193,10.284762,-3.3410568
59,0.9833333333333333,0.0015492565,0.0,13244.782690370892,1014.4426633501561,1765.64605611398,2993.591365232336,0.01857034474584411,0.0727455930723943,13.751228996802553,-510.89682,-15.197815,16.145645,-1.2600183,3.3652012,1.6272575,3.006791,0.48372677,-2.8944619,6.683901,-9.91955,8.269386,-8.143352
60,1.0,0.0013380502,0.0,13369.818288307162,1174.8657353274646,2245.6697935827115,3033.4155429033226,0.01857034474584411,0.0727455930723943,13.751228996802553,-516.8727,-10.136168,13.387396,-2.2615395,5.487362,0.27732092,3.2295496,0.8345585,-1.7965817,5.9493446,-7.592737,7.7429757,-6.4438505
61,1.0166666666666666,0.001213471,0.0,13276.34241509017,684.3827718987392,1690.9032732913047,2782.1269253641326,0.01857034474584411,0.0727455930723943,13.751228996802553,-515.5288,-7.024338,15.932409,-1.3471259,8.097551,0.78425044,4.104544,1.3100915,-1.9866352,5.4513674,-7.7726803,7.709824,-7.045729
62,1.0333333333333334,0.0011995345,0.0,13438.242751482214,1095.0098359278284,1900.1871016169189,2936.5252117358596,0.01857034474584411,0.0727455930723943,13.751228996802553,-518.4667,-7.261564,13.269552,-3.1953306,7.093852,-0.09408203,4.102242,2.4547858,0.057746656,6.188197,-5.377502,7.392703,-6.3865757
63,1.05,0.0010496267,0.0,13649.021649518358,1148.9884973686167,2289.958895721464,3389.1027379274574,0.01857034474584411,0.0727455930723943,13.751228996802553,-521.37866,-6.9543962,10.148043,-2.9652405,6.4604044,-1.5793504,4.9106336,0.0375195,0.27034697,4.676156,-4.7529573,6.1416674,-4.992902
64,1.0666666666666667,0.00091466686,0.0,13367.647204934749,724.4567121936077,1619.4105604697957,2957.995454946038,0.01857034474584411,0.0727455930723943,13.751228996802553,-520.4211,1.9681237,13.539453,2.3867815,10.788939,3.0004048,6.946926,3.6412187,2.7186809,4.165821,-1.1151466,4.332721,-3.8855371
65,1.0833333333333333,0.0007853731,0.0,13465.035664248062,1168.1602549885256,2203.0490669807773,3503.2876807627727,0.01857034474584411,0.0727455930723943,13.751228996802553,-522.43604,0.2564817,10.943871,0.64668584,8.816587,1.3271849,5.72805,2.17061,2.2230906,3.0179036,-1.0728693,3.6810398,-3.5991387
66,1.1,0.0006954919,0.0,13113.97275501971,1131.6502824182473,2376.1818900814064,3404.6954562468854,0.01857034474584411,0.0727455930723943,13.751228996802553,-524.45795,0.69362134,8.330101,1.0230045,6.8850965,1.6350032,4.803029,2.4385943,2.490531,3.3054705,0.37456697,4.083991,-1.1931882
67,1.1166666666666667,0.00059506827,0.0,13088.21799578414,1126.9567063588863,2237.142541978922,3247.7830541306985,0.01857034474584411,0.0727455930723943,13.751228996802553,-525.0889,2.530095,7.425807,2.3308063,5.981966,2.0626166,3.9999113,1.9163187,1.9584237,2.0370705,0.27820635,2.4342303,-0.80297875
68,1.1333333333333333,0.00055972993,0.0,13078.783980056936,871.2165435709105,1879.0892165779474,3132.3129311363923,0.01857034474584411,0.0727455930723943,13.751228996802553,-525.7975,1.2953749,6.3647823,0.96306586,4.794642,0.5350304,2.738707,0.35087764,0.78705615,0.6579542,-0.6112423,1.4591551,-1.298401
69,1.15,0.00054896285,0.0,12849.618728376581,894.6893282723223,1721.2144484321063,2797.7005742649117,0.01857034474584411,0.0727455930723943,13.751228996802553,-526.586,-0.0718373,5.2521343,-0.23304543,3.9156554,-0.10831291,2.326048,0.31830582,0.68961847,1.0063673,-0.5428162,2.022582,-1.2158356
70,1.1666666666666667,0.0006328596,0.0,12085.892613180438,836.6505575408979,1691.7166663081812,2780.393033269553,0.01857034474584411,0.0727455930723943,13.751228996802553,-526.47107,2.0340898,5.318777,2.1001437,4.4359484,2.3761578,3.8548205,2.5962267,2.4956763,2.863761,1.143701,3.3259206,0.79108244
71,1.1833333333333333,0.0014003966,0.0,10927.288971528305,1124.3246235416295,2358.2068203483777,3413.073379697097,0.01857034474584411,0.0727455930723943,13.751228996802553,-507.02075,-12.543044,4.8580513,19.027445,-5.1040015,-1.2126281,21.64886,-12.515768,3.9957218,15.538044,-14.97807,10.4407835,2.4864151
